source_ref,source_area,decision,severity,reason,target_path
src_340175127e24,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a286b823de6a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1cb3ac6c7ede,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bcd3b507f1c2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0722adec6406,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_052161d591f5,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_977f01fb2e8a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3d435ac903bf,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_00f4d07660b1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_33a6b2507132,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1654731431fd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_aa39af2b2a10,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5c42630d37a1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_310b12e84c7a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b9915b565df9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_38fceb2599f5,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4974a51481f3,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_fc40d508ac07,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_95b2040fdfc6,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c22460cc6ee9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c59bd3e6b42e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_275c0405595c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_87143561b2ba,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_feef27002b2f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bce4d7473ac8,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6133dabf47bb,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b7419c5c401c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_18ace0febda2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_63fd9a82bce5,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_cd97de69c570,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ce4c8ff72529,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_76cbc60213fd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f09c869b81d7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_12d70943cf40,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_440071fa9c63,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e3cffa49839a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6f90a4fcc801,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_304bb2a4333d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c5035c31b865,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bc78c6a0cc78,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ca8908021d02,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_64371197f4b6,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_20690003acd7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f739f0d6fb19,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6a167a3917a1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_60fe559536d2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_d231963beaf1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ddf9a521d484,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_489257de4af7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_861edc844c22,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1493c014e5ad,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_261bcdae7337,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ddf3646f9e44,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_571e7d855f39,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_962c2b44badc,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0385d0a437a7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b774afd801ea,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_830cf4eb3da7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_18339a198d7e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6e17dba2e9d4,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4d643ec91116,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5ee13461be6e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_8794d026a5b8,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_01d713777403,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_126e7dc28523,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_82417e343615,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5f277255c67f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_d9996640835c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c091f6a73979,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_d4748a2a442c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ad4beda0c044,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_17bc40327066,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_db8b98be8935,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e1f42b512cbc,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_968222438b33,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_7c9fa21a4c0f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5ac7ab9d9bdb,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_62fde9d8a064,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_65b162ed93c7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f508d43997fe,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_47711c221495,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bf98a29531d0,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c26d8eff92cd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_85bfc19c87ef,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a3858c973554,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_11c1e8762307,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3695aed98687,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a9b001bc13a3,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_7053a42946cd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_62e65cd800f5,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5cfe05be1eb1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ce159effae71,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9cc597ea5eb7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e3707dde74f3,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_fd5ba09125a7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_288245a7ff34,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4e787f858f67,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e82f3a7fa190,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4fda2deb642d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ae75ab573a6f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_66eb7def48fd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bf767224fe2b,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f4d7cd08a8a1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1414b273a591,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_7d9a00eefe53,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_eb514406e306,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0da182e83a62,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6e1d410cb0d7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_dc97b1ea540e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_cdc70afe6050,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_df8dcdbae7dd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_da05292311c4,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0e5fb30034e9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1d65b847d0c7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_2901597eaa36,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a16070174cd2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_77633c0cb8fb,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_31caec1f802c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3f50b9d83af2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e4391c987b70,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e4a8459ca339,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_040cd8d5524d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9dc76d828ef8,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ea93facf9307,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4d33001c2464,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_2bd3696b5930,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_dce012345a06,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_53bbdd6cb8ac,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b73a25e7d29f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_7b8c537e4e86,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_2f9f432c3ed1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9d7ab7e516d9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_17428836b463,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ac009687d90a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0681e96c0aa7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0016aeb90663,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_8f1b02a9a280,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_60bbca0c1a03,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9ab914d37e03,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_92cd29bdb24f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9f988b4ff80b,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4519d421b294,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_7360c46aec10,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_cfb8426a5ffd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9fe66d493a20,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4016d43eac32,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1107caf8f384,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f063a0c3de37,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_81511ef6ad15,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_342f11e8f31d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e9dbd0aaa920,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b7395aa1eaeb,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_620ddea00683,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_60f5bae8ef25,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1bba565177a3,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_d030ba33ae09,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0f3247710a51,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_0dc03668deb1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a985386ea2e1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6317e9d94a96,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3dbab8495fdd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_319631ae416a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_ca5528aaedbd,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bad9077176f7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6e5e73abbd59,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_42b51a58f5a6,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5013db3bfed1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c8546cbccaf4,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e2b4cbb9c896,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_da5970c8109f,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_72aab518371a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_62a4b208576a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_45eeea2fd0a0,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_2d2c3c257f9c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_29e0b604e098,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_f6ce257ff3d9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c75f85794103,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_fbdaa8e07645,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_63f70e1e082d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_cdf9cc3e3044,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3d04683c15d8,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_d2137d3919b2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_8b542ee2bb61,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_33ea77e7a5d2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3fffd41edc98,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_71a3b304ca39,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_8e35ccbd114b,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e7e3228daa78,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_da54f056a14c,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_81867d47115b,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_2ff5bfb00575,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_6f78d13114b7,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bd2dfc32e68e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_a15a06a1849d,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_e8fb86c1a0ac,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c1ff37e08db9,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_4c6d3c8c0b79,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_c353c2cbab36,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1b68a99efd85,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_483e4f1870c5,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_26e0f90a35a1,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_5eb7907abcdb,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_098bc4aae089,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_9e7a8d392991,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bc7f1380efad,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_abcf0ba9b2f2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_caad9627d5c3,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b382b866b1b2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_aa0f62e31a40,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_b894849d9b47,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_3064d205467a,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_17a2567ee02e,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_312a0c2292ff,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_55b316c60474,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_1047c045ea55,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
src_bb0f355b4fa2,09 - 本地导入,excluded,medium,local_only_or_not_candidate,
